0.0331131 	 6.04939e+13 	 2.56475e-09 	 1.74988e-25 	 -1.31411 
0.0334965 	 6.14204e+13 	 2.55842e-09 	 1.72358e-25 	 -1.3171 
0.0338844 	 6.23553e+13 	 2.55204e-09 	 1.69761e-25 	 -1.32011 
0.0342768 	 6.32986e+13 	 2.54561e-09 	 1.67198e-25 	 -1.32314 
0.0346737 	 6.42505e+13 	 2.53914e-09 	 1.64667e-25 	 -1.3262 
0.0350752 	 6.52109e+13 	 2.53263e-09 	 1.62169e-25 	 -1.32927 
0.0354813 	 6.61799e+13 	 2.52606e-09 	 1.59703e-25 	 -1.33237 
0.0358922 	 6.71577e+13 	 2.51946e-09 	 1.57269e-25 	 -1.33549 
0.0363078 	 6.81441e+13 	 2.5128e-09 	 1.54867e-25 	 -1.33864 
0.0367282 	 6.91393e+13 	 2.5061e-09 	 1.52496e-25 	 -1.3418 
0.0371535 	 7.01433e+13 	 2.49936e-09 	 1.50155e-25 	 -1.34499 
0.0375837 	 7.11562e+13 	 2.49257e-09 	 1.47845e-25 	 -1.3482 
0.0380189 	 7.21781e+13 	 2.48573e-09 	 1.45566e-25 	 -1.35143 
0.0384592 	 7.32089e+13 	 2.47885e-09 	 1.43316e-25 	 -1.35468 
0.0389045 	 7.42488e+13 	 2.47192e-09 	 1.41095e-25 	 -1.35796 
0.039355 	 7.52977e+13 	 2.46495e-09 	 1.38904e-25 	 -1.36126 
0.0398107 	 7.63558e+13 	 2.45793e-09 	 1.36741e-25 	 -1.36458 
0.0402717 	 7.74231e+13 	 2.45086e-09 	 1.34607e-25 	 -1.36792 
0.040738 	 7.84996e+13 	 2.44375e-09 	 1.32501e-25 	 -1.37128 
0.0412098 	 7.95855e+13 	 2.43659e-09 	 1.30423e-25 	 -1.37467 
0.0416869 	 8.06806e+13 	 2.42939e-09 	 1.28373e-25 	 -1.37807 
0.0421697 	 8.17852e+13 	 2.42214e-09 	 1.2635e-25 	 -1.3815 
0.042658 	 8.28991e+13 	 2.41485e-09 	 1.24354e-25 	 -1.38495 
0.0431519 	 8.40226e+13 	 2.40751e-09 	 1.22384e-25 	 -1.38842 
0.0436516 	 8.51556e+13 	 2.40012e-09 	 1.20441e-25 	 -1.39191 
0.044157 	 8.62982e+13 	 2.39269e-09 	 1.18524e-25 	 -1.39542 
0.0446684 	 8.74505e+13 	 2.38522e-09 	 1.16633e-25 	 -1.39895 
0.0451856 	 8.86124e+13 	 2.37769e-09 	 1.14767e-25 	 -1.40251 
0.0457088 	 8.9784e+13 	 2.37013e-09 	 1.12926e-25 	 -1.40608 
0.0462381 	 9.09655e+13 	 2.36252e-09 	 1.11111e-25 	 -1.40968 
0.0467735 	 9.21567e+13 	 2.35486e-09 	 1.0932e-25 	 -1.41329 
0.0473151 	 9.33579e+13 	 2.34716e-09 	 1.07553e-25 	 -1.41693 
0.047863 	 9.45689e+13 	 2.33942e-09 	 1.05811e-25 	 -1.42058 
0.0484172 	 9.57899e+13 	 2.33163e-09 	 1.04092e-25 	 -1.42426 
0.0489779 	 9.70209e+13 	 2.32379e-09 	 1.02397e-25 	 -1.42795 
0.049545 	 9.8262e+13 	 2.31591e-09 	 1.00725e-25 	 -1.43166 
0.0501187 	 9.95132e+13 	 2.30799e-09 	 9.90763e-26 	 -1.4354 
0.0506991 	 1.00774e+14 	 2.30003e-09 	 9.74504e-26 	 -1.43915 
0.0512861 	 1.02046e+14 	 2.29202e-09 	 9.5847e-26 	 -1.44292 
0.05188 	 1.03328e+14 	 2.28397e-09 	 9.42659e-26 	 -1.4467 
0.0524807 	 1.0462e+14 	 2.27587e-09 	 9.27068e-26 	 -1.45051 
0.0530884 	 1.05922e+14 	 2.26773e-09 	 9.11695e-26 	 -1.45433 
0.0537032 	 1.07235e+14 	 2.25955e-09 	 8.96537e-26 	 -1.45817 
0.054325 	 1.08558e+14 	 2.25133e-09 	 8.81592e-26 	 -1.46203 
0.0549541 	 1.09891e+14 	 2.24307e-09 	 8.66858e-26 	 -1.4659 
0.0555904 	 1.11235e+14 	 2.23476e-09 	 8.52332e-26 	 -1.4698 
0.0562341 	 1.12589e+14 	 2.22641e-09 	 8.38011e-26 	 -1.4737 
0.0568853 	 1.13954e+14 	 2.21802e-09 	 8.23894e-26 	 -1.47762 
0.057544 	 1.1533e+14 	 2.20959e-09 	 8.09979e-26 	 -1.48156 
0.0582103 	 1.16716e+14 	 2.20112e-09 	 7.96262e-26 	 -1.48551 
0.0588844 	 1.18113e+14 	 2.19261e-09 	 7.82742e-26 	 -1.48948 
0.0595662 	 1.1952e+14 	 2.18406e-09 	 7.69416e-26 	 -1.49346 
0.060256 	 1.20939e+14 	 2.17547e-09 	 7.56282e-26 	 -1.49745 
0.0609537 	 1.22368e+14 	 2.16684e-09 	 7.43338e-26 	 -1.50146 
0.0616595 	 1.23807e+14 	 2.15817e-09 	 7.30582e-26 	 -1.50548 
0.0623735 	 1.25258e+14 	 2.14946e-09 	 7.18012e-26 	 -1.50951 
0.0630957 	 1.26719e+14 	 2.14071e-09 	 7.05625e-26 	 -1.51356 
0.0638263 	 1.28192e+14 	 2.13193e-09 	 6.9342e-26 	 -1.51761 
0.0645654 	 1.29675e+14 	 2.12311e-09 	 6.81394e-26 	 -1.52167 
0.0653131 	 1.31169e+14 	 2.11425e-09 	 6.69545e-26 	 -1.52575 
0.0660693 	 1.32674e+14 	 2.10536e-09 	 6.57871e-26 	 -1.52983 
0.0668344 	 1.3419e+14 	 2.09643e-09 	 6.4637e-26 	 -1.53392 
0.0676083 	 1.35717e+14 	 2.08746e-09 	 6.3504e-26 	 -1.53802 
0.0683912 	 1.37256e+14 	 2.07846e-09 	 6.2388e-26 	 -1.54213 
0.0691831 	 1.38805e+14 	 2.06942e-09 	 6.12886e-26 	 -1.54625 
0.0699842 	 1.40365e+14 	 2.06035e-09 	 6.02058e-26 	 -1.55037 
0.0707946 	 1.41937e+14 	 2.05125e-09 	 5.91393e-26 	 -1.55449 
0.0716143 	 1.43519e+14 	 2.04211e-09 	 5.80889e-26 	 -1.55863 
0.0724436 	 1.45113e+14 	 2.03294e-09 	 5.70545e-26 	 -1.56276 
0.0732825 	 1.46718e+14 	 2.02374e-09 	 5.60358e-26 	 -1.5669 
0.074131 	 1.48335e+14 	 2.0145e-09 	 5.50327e-26 	 -1.57104 
0.0749894 	 1.49962e+14 	 2.00524e-09 	 5.4045e-26 	 -1.57518 
0.0758578 	 1.51601e+14 	 1.99594e-09 	 5.30725e-26 	 -1.57933 
0.0767361 	 1.53251e+14 	 1.98661e-09 	 5.21149e-26 	 -1.58347 
0.0776247 	 1.54912e+14 	 1.97726e-09 	 5.11722e-26 	 -1.58761 
0.0785236 	 1.56584e+14 	 1.96787e-09 	 5.02442e-26 	 -1.59176 
0.0794328 	 1.58268e+14 	 1.95846e-09 	 4.93307e-26 	 -1.5959 
0.0803526 	 1.59963e+14 	 1.94902e-09 	 4.84314e-26 	 -1.60003 
0.0812831 	 1.6167e+14 	 1.93955e-09 	 4.75463e-26 	 -1.60416 
0.0822243 	 1.63387e+14 	 1.93006e-09 	 4.66751e-26 	 -1.60829 
0.0831764 	 1.65117e+14 	 1.92054e-09 	 4.58177e-26 	 -1.61241 
0.0841395 	 1.66857e+14 	 1.91099e-09 	 4.4974e-26 	 -1.61653 
0.0851138 	 1.68609e+14 	 1.90142e-09 	 4.41437e-26 	 -1.62064 
