0.0724436 	 3.17786e+15 	 9.5987e-09 	 5.79328e-26 	 -1.57175 	 5.79223e-26 
0.0732825 	 3.21303e+15 	 9.55491e-09 	 5.68926e-26 	 -1.57605 	 5.68663e-26 
0.074131 	 3.24845e+15 	 9.51097e-09 	 5.58683e-26 	 -1.58035 	 5.58266e-26 
0.0749894 	 3.28411e+15 	 9.46687e-09 	 5.48596e-26 	 -1.58466 	 5.4803e-26 
0.0758578 	 3.32002e+15 	 9.42261e-09 	 5.38666e-26 	 -1.58897 	 5.37952e-26 
0.0767361 	 3.35617e+15 	 9.37821e-09 	 5.28889e-26 	 -1.59328 	 5.28032e-26 
0.0776247 	 3.39257e+15 	 9.33366e-09 	 5.19263e-26 	 -1.59759 	 5.18265e-26 
0.0785236 	 3.42922e+15 	 9.28897e-09 	 5.09787e-26 	 -1.6019 	 5.08652e-26 
0.0794328 	 3.46611e+15 	 9.24413e-09 	 5.0046e-26 	 -1.60621 	 4.9919e-26 
0.0803526 	 3.50325e+15 	 9.19916e-09 	 4.91279e-26 	 -1.61051 	 4.89876e-26 
0.0812831 	 3.54063e+15 	 9.15405e-09 	 4.82242e-26 	 -1.61482 	 4.8071e-26 
0.0822243 	 3.57826e+15 	 9.10881e-09 	 4.73348e-26 	 -1.61912 	 4.71689e-26 
0.0831764 	 3.61614e+15 	 9.06344e-09 	 4.64595e-26 	 -1.62341 	 4.62812e-26 
0.0841395 	 3.65426e+15 	 9.01795e-09 	 4.55982e-26 	 -1.6277 	 4.54076e-26 
0.0851138 	 3.69263e+15 	 8.97233e-09 	 4.47506e-26 	 -1.63199 	 4.45481e-26 
0.0860994 	 3.73125e+15 	 8.92659e-09 	 4.39166e-26 	 -1.63626 	 4.37023e-26 
0.0870964 	 3.77012e+15 	 8.88074e-09 	 4.3096e-26 	 -1.64053 	 4.28702e-26 
0.0881049 	 3.80923e+15 	 8.83478e-09 	 4.22887e-26 	 -1.64479 	 4.20515e-26 
0.0891251 	 3.84859e+15 	 8.7887e-09 	 4.14945e-26 	 -1.64903 	 4.12461e-26 
0.0901571 	 3.8882e+15 	 8.74252e-09 	 4.07132e-26 	 -1.65327 	 4.04538e-26 
0.0912011 	 3.92806e+15 	 8.69624e-09 	 3.99447e-26 	 -1.65749 	 3.96745e-26 
0.0922571 	 3.96816e+15 	 8.64987e-09 	 3.91888e-26 	 -1.6617 	 3.8908e-26 
0.0933254 	 4.00851e+15 	 8.60339e-09 	 3.84453e-26 	 -1.66589 	 3.8154e-26 
0.0944061 	 4.04911e+15 	 8.55683e-09 	 3.77141e-26 	 -1.67007 	 3.74125e-26 
0.0954993 	 4.08995e+15 	 8.51018e-09 	 3.69951e-26 	 -1.67423 	 3.66833e-26 
0.0966051 	 4.13104e+15 	 8.46344e-09 	 3.6288e-26 	 -1.67837 	 3.59663e-26 
0.0977237 	 4.17238e+15 	 8.41663e-09 	 3.55927e-26 	 -1.6825 	 3.52611e-26 
0.0988553 	 4.21396e+15 	 8.36974e-09 	 3.49092e-26 	 -1.6866 	 3.45678e-26 
0.1 	 4.25579e+15 	 8.32277e-09 	 3.42371e-26 	 -1.69068 	 3.38861e-26 
0.101158 	 4.29787e+15 	 8.27574e-09 	 3.35764e-26 	 -1.69474 	 3.32159e-26 
0.102329 	 4.34019e+15 	 8.22865e-09 	 3.29269e-26 	 -1.69878 	 3.25571e-26 
0.103514 	 4.38276e+15 	 8.18149e-09 	 3.22885e-26 	 -1.70279 	 3.19094e-26 
0.104713 	 4.42557e+15 	 8.13428e-09 	 3.1661e-26 	 -1.70678 	 3.12728e-26 
